"samples","total_number_of_reads","file_size","GC_content","total_number_of_bases","complete_sequence_size","average_read_size","read_size_mode","read_size_median","lowest_read_size","highest_read_size","seq_meth"
"mgm4705026",81823371,429443,"0.44963365381071174",63131133,63131133,14700701373639808,150,150,70,150,"illumina"
"mgm4705027",183288840,956416,"0.4486577413313101",141656526,141656526,14811183208980194,150,1500,71,150,"illumina"
"mgm4705028",124254729,648819,"0.45101855587570927",96012553,96012553,14798048916569954,150,150,71,150,"illumina"
"mgm4705029",138371645,725458,"0.44910430974826004",106797746,106797746,14721423707506156,150,1500,70,150,"illumina"
"mgm4705031",272257691,1426373,"0.4468865423590643",210174756,210174756,14734908470645476,150,150,67,150,"illumina"
"mgm4705032",561683288,2944197,"0.45709076023827944",433529459,433529459,14724879449303154,150,150,69,150,"illumina"
"mgm4705033",414343602,2174377,"0.45852464346307675",319701881,319701881,1470314858003005,150,150,68,150,"illumina"
"mgm4705034",81855447,429878,"0.4506810441474437",63146714,63146714,14689450030008512,150,1500,70,150,"illumina"
"mgm4705361",3048223739,18473636,"0.6491957931605445",2300201589,2300201589,1245126616655216,125,1250,50,125,"illumina"
"mgm4705362",3091323075,18751182,"0.6496000631610195",2332096619,2332096619,1243706460211415,125,1250,50,125,"illumina"
"mgm4706424",289837979,578562,"0.664518991219451",280002425,280002425,48396269544145656,423,4950,50,754,"454"
"mgm4706425",318188477,617517,"0.6631638166443308",307690688,307690688,49827079740314848,512,507,50,825,"454"
"mgm4706473",286724649,1309350,"0.4424613653434126",245936119,245936119,18783069385572996,301,1950,50,301,"illumina"
"mgm4706478",391618675,1388873,"0.45966171020221036",348285762,348285762,25076861743298344,301,299,50,301,"illumina"
"mgm4706479",518621176,1845676,"0.47945281455698635",460670296,460670296,24959434700348276,301,2970,50,301,"illumina"
"mgm4706483",365810534,1714845,"0.46838707661587364",312045975,312045975,1819674518688278,301,188,50,301,"illumina"
"mgm4706775",3677266091,15300366,"0.602245803274629",3183463610,3183463610,20806453976329720,251,2160,50,402,"illumina"
"mgm4707652",6660044344,32981463,"0.44870560983293223",5272549710,5272549710,15986403362397844,151,151,62,294,"illumina"
"mgm4707653",7586328871,38390526,"0.4474785096430269",5963504127,5963504127,15533791141595716,151,1510,65,294,"illumina"
"mgm4707654",3471626840,16799867,"0.44765027262095447",2765723572,2765723572,16462770639791376,151,151,73,294,"illumina"
"mgm4707655",5946098542,29654709,"0.4572837878461552",4695466730,4695466730,15833798031874128,151,151,73,294,"illumina"
"mgm4707656",4809549368,24002368,"0.44360343395481394",3797575305,3797575305,15821669366122544,151,1510,69,294,"illumina"
"mgm4707657",5985400288,29857012,"0.4540316506837462",4726334483,4726334483,15829897790843908,151,1510,54,294,"illumina"
"mgm4707658",3164481951,15490954,"0.46449943727767895",2511614427,2511614427,1621342641001968,151,1510,68,294,"illumina"
"mgm4707659",1141325560,4622607,"0.4489603720343266",953468147,953468147,20626199609873824,151,201,112,294,"illumina"
"mgm4707660",5446725947,28023787,"0.4333609927520949",4256766963,4256766963,1518983484637533,151,151,73,294,"illumina"
"mgm4707951",5407700095,25729225,"0.4517700885296226",4332016660,4332016660,16836949655498756,151,151,65,294,"illumina"
"mgm4707952",2623366428,13115629,"0.4321870792385887",2069218984,2069218984,15776742266802456,151,151,73,294,"illumina"
"mgm4708965",81925713,279807,"0.5189003259981537",68944869,68944869,24640151604498812,301,276,50,301,"illumina"
"mgm4708967",23467313,91552,"0.4966885415279749",19219779,19219779,20993292336595600,301,2130,50,301,"illumina"
"mgm4708968",1744226,5835,"0.5937332033943395",1473512,1473512,2525299057412168,300,291,50,301,"illumina"
"mgm4708969",10338377,37944,"0.5277595950879809",8578061,8578061,22607160552393,301,2390,50,301,"illumina"
"mgm4708970",2570552,8981,"0.5212685157071879",2153982,2153982,23983765727647256,301,267,50,301,"illumina"
"mgm4708971",18034926,60563,"0.505389855155278",15225270,15225270,25139557155358884,301,290,50,301,"illumina"
"mgm4708972",112983422,387794,"0.5307339253436695",94992373,94992373,24495575743822752,301,2760,50,301,"illumina"
"mgm4708973",96221331,313501,"0.5240338257080954",81677758,81677758,26053428218729768,301,299,50,301,"illumina"
"mgm4708974",24199979,87142,"0.5262883550751355",20157176,20157176,23131413095866520,301,2490,50,301,"illumina"
"mgm4708976",5499126,18751,"0.48409833080267545",4629231,4629231,24687915311183404,301,283,50,301,"illumina"
"mgm4708977",4469857,14427,"0.6084007381864126",3800666,3800666,2634411866638941,300,299,50,301,"illumina"
"mgm4708978",9143700,31221,"0.5088768445752053",7695471,7695471,24648380897472856,301,284,50,301,"illumina"
"mgm4709032",2545962482,13026154,"0.49034983832252893",1993440384,1993440384,15303368776386338,151,1510,73,294,"illumina"
"mgm4709383",9344950929,45382135,"0.5980792982752383",7858450693,7858450693,1731617671359005,151,151,50,294,"illumina"
"mgm4709384",7346114984,35944722,"0.5036048649373712",6171048815,6171048815,17168163979679688,151,1510,50,294,"illumina"
"mgm4709385",7894910068,38720124,"0.517840860349803",6628255879,6628255879,17118374618325086,151,1510,50,294,"illumina"
"mgm4709386",6598794796,30870109,"0.5433997686375492",5591190774,5591190774,18111989089510504,151,153,50,294,"illumina"
"mgm4709387",8233104226,39687032,"0.6297808558595775",6934542156,6934542156,17473068169975522,151,1510,50,294,"illumina"
"mgm4709388",9739436847,47954661,"0.5045768834209223",8168043090,8168043090,1703284502417815,151,151,50,294,"illumina"
"mgm4709390",8215060396,39841573,"0.5226136208905637",6911398323,6911398323,17347202438518178,151,151,50,294,"illumina"
"mgm4709391",7900156501,37559702,"0.5206746635823375",6671796252,6671796252,17763176747248954,151,1510,50,294,"illumina"
"mgm4709392",9278695994,45744188,"0.5969675540930379",7780248131,7780248131,17008167531578002,151,1510,50,294,"illumina"
"mgm4709393",7606562034,37182507,"0.5105328441567819",6390649192,6390649192,1718724665875811,151,151,50,294,"illumina"
"mgm4709394",8284454948,41894295,"0.5680110644449431",6913053153,6913053153,1650118029913142,151,151,50,294,"illumina"
"mgm4709721",24518991,160079,"0.6366807749608023",19667627,19667627,12286200563471786,251,116,50,251,"illumina"
"mgm4709723",47159893,312002,"0.6404860182671224",37598916,37598916,12050857366298932,114,1140,50,251,"illumina"
"mgm4709724",53830296,344671,"0.6477745188257842",43256578,43256578,12550106623417696,124,123,50,251,"illumina"
"mgm4709725",44165259,285945,"0.6371133297467956",35412053,35412053,12384218293727816,123,122,50,251,"illumina"
"mgm4709726",11444498,74591,"0.6431330044216269",9217874,9217874,12357890362108028,123,121,50,251,"illumina"
"mgm4709727",48635239,326908,"0.6506256484514898",38612179,38612179,11811328875402252,115,1160,50,251,"illumina"
"mgm4709731",11268181,73065,"0.637508176213579",9087336,9087336,12437331143502360,251,118,50,251,"illumina"
"mgm4709732",39404042,258883,"0.629520490076852",31489755,31489755,12163701363164054,93,115,50,251,"illumina"
"mgm4709734",106438729,645362,"0.6514765706836455",86543605,86543605,13410086896966354,251,1300,50,251,"illumina"
"mgm4709740",69447953,523381,"0.64858697484752",53334224,53334224,10190324830286158,100,100,50,251,"illumina"
"mgm4709741",24064629,166363,"0.6426542196695673",19018456,19018456,11431902526403108,114,112,50,251,"illumina"
"mgm4709742",45065912,303862,"0.6446066106309029",35757283,35757283,11767606018521566,118,1120,50,251,"illumina"
"mgm4711612",131703754,155865,"0.571525034194314",126981638,126981638,8146898790620088,368,530,300,7463,"illumina"
"mgm4712232",4481892608,26336654,"0.5631209025293699",3387595819,3387595819,1286266592179857,150,1500,50,150,"illumina"
"mgm4712233",1504553072,9102791,"0.5548624988031933",1126330560,1126330560,12373463918923328,150,145,50,150,"illumina"
"mgm4712234",1663372031,9747240,"0.5558241985393737",1258372298,1258372298,12910037077162356,150,1500,50,150,"illumina"
"mgm4712235",1471517645,8933188,"0.5547632997257438",1100339156,1100339156,12317429746245124,150,1440,50,150,"illumina"
"mgm4712236",1752400300,10822565,"0.5283970157922905",1302718436,1302718436,12037058091127196,150,136,50,150,"illumina"
"mgm4712237",1780782755,10965935,"0.528662408250351",1325146623,1325146623,12084210083317108,150,137,50,150,"illumina"
"mgm4712239",1630019913,9577851,"0.5558856159053589",1232055492,1232055492,12863590089259064,150,150,50,150,"illumina"
"mgm4712241",3103757105,19039780,"0.46838109099892034",2312650098,2312650098,12146411870305224,150,1400,50,150,"illumina"
"mgm4712242",1748757674,10481198,"0.5526146562739213",1313261454,1313261454,12529688438287304,150,1490,50,150,"illumina"
"mgm4712243",2229824198,13526434,"0.5553799333446291",1667792085,1667792085,12329872640490464,150,1440,50,150,"illumina"
"mgm4712246",1780106993,10565472,"0.5235376493443533",1341114231,1341114231,12693367896862534,150,1500,50,150,"illumina"
"mgm4712247",2322851320,14219661,"0.47795413602764625",1732027470,1732027470,12180511687303938,150,141,50,150,"illumina"
"mgm4712248",1944683360,11701860,"0.5500497686715397",1458472725,1458472725,12463597453738124,150,1490,50,150,"illumina"
"mgm4712249",1838772649,11123571,"0.5785366484211376",1376585278,1376585278,12375389863560902,150,145,50,150,"illumina"
"mgm4712251",3143756760,19236519,"0.4688773197844329",2344479749,2344479749,12187650733482498,150,141,50,150,"illumina"
"mgm4712252",3873606884,23247212,"0.5775141469051502",2907672354,2907672354,12507617489787592,150,1490,50,150,"illumina"
"mgm4712253",2429929670,14673296,"0.5358485337309382",1820248493,1820248493,12405178039071794,150,1490,50,150,"illumina"
"mgm4712255",2463086917,14800017,"0.5758346255518679",1848150373,1848150373,12487488176533852,150,150,50,150,"illumina"
"mgm4712256",1775407748,10615817,"0.5526217983781201",1334321216,1334321216,12569180648083892,150,150,50,150,"illumina"
"mgm4712257",2266317800,13710235,"0.5552582273344614",1696652490,1696652490,12375079566469868,150,145,50,150,"illumina"
"mgm4712258",2430375559,14640080,"0.5759398619696953",1822080162,1822080162,1244583473587576,150,1480,50,150,"illumina"
"mgm4712259",2054070498,13011892,"0.5217248724271915",1513422627,1513422627,11631072767895706,150,1250,50,150,"illumina"
"mgm4712260",1740235511,10363895,"0.5233767187630998",1309614164,1309614164,12636312544656232,150,149,50,150,"illumina"
"mgm4712261",2659340335,16597306,"0.5779173027481534",1969718151,1969718151,11867697992674232,150,1320,50,150,"illumina"
"mgm4712262",2242185556,13938061,"0.5572802296946696",1663059925,1663059925,11931788252325772,150,133,50,150,"illumina"
"mgm4712263",3328332753,20038456,"0.5573381315285",2495738415,2495738415,12454744093057868,150,1490,50,150,"illumina"
"mgm4712264",1975678163,11856859,"0.5499507470879107",1483031092,1483031092,12507790570841738,150,150,50,150,"illumina"
"mgm4712265",2585895175,15542137,"0.5658862159301722",1940114555,1940114555,12482933041961992,150,149,50,150,"illumina"
"mgm4712266",1807210226,10962728,"0.5786094580059389",1351703169,1351703169,12329989114023444,150,1440,50,150,"illumina"
"mgm4712268",2076275499,13121015,"0.5217446101687627",1531096223,1531096223,11669037974577424,150,126,50,150,"illumina"
"mgm4712270",2393405627,14492514,"0.5360216648163437",1791232355,1791232355,12359707604905540,150,1450,50,150,"illumina"
"mgm4712271",1720901544,10565419,"0.4778617489698842",1281932365,1281932365,12133284680900964,150,140,50,150,"illumina"
"mgm4712272",2623884197,15729526,"0.5657463035575947",1970322056,1970322056,1252626465667179,150,1500,50,150,"illumina"
"mgm4712754",206849658,807591,"0.5476132478728627",169342386,169342386,20968830261852844,226,225,73,226,"illumina"
"mgm4712755",149020309,580710,"0.6381514679816216",122061678,122061678,21019386268533348,225,2240,74,226,"illumina"
"mgm4712756",245537506,938883,"0.6643839958747216",201931586,201931586,21507641101180872,226,225,69,226,"illumina"
"mgm4712757",230250136,886097,"0.642013503565384",189094356,189094356,2134014176777486,226,225,74,226,"illumina"
"mgm4712758",156796162,586734,"0.6886007034732732",129546073,129546073,2207918290059891,226,2250,75,226,"illumina"
"mgm4712759",219097696,826459,"0.6631536101077559",180716988,180716988,21866419023811224,226,225,68,226,"illumina"
"mgm4712760",7646280,30298,"0.5798352015840342",6239259,6239259,20592973133540168,226,2240,77,226,"illumina"
"mgm4712761",140180680,530587,"0.6475738723939118",115548374,115548374,21777460435329168,226,225,56,226,"illumina"
"mgm4712762",208735537,798758,"0.5205771046972468",171636586,171636586,2148793326639608,226,2250,72,226,"illumina"
"mgm4712763",265055902,1016156,"0.6739616616014177",217862934,217862934,2143991021063695,226,2250,73,226,"illumina"
"mgm4712764",266687276,1021536,"0.6596073294009027",219241166,219241166,21461912844970712,226,2250,53,226,"illumina"
"mgm4712765",236584813,929044,"0.6596510734175332",193445508,193445508,20821996374768040,226,2250,70,226,"illumina"
"mgm4712766",2201523,8544,"0.5554270041142002",1804725,1804725,21122717696629212,226,2250,80,226,"illumina"
"mgm4712767",13428692,53031,"0.6306378710855995",10965664,10965664,20677837491278688,226,225,77,226,"illumina"
"mgm4712768",216462905,813212,"0.6657656962679531",178695105,178695105,21973987717839880,226,2250,66,226,"illumina"
"mgm4712769",104921841,393962,"0.6472108635739666",86622690,86622690,21987574943776304,226,2250,76,226,"illumina"
"mgm4712785",13089021213,71584662,"0.5546013326150789",10737699300,10737699300,1500,150,1500,150,150,"illumina"
"mgm4712786",11834595936,64729632,"0.526510953849802",9709444800,9709444800,1500,150,1500,150,150,"illumina"
"mgm4712787",13834571359,75658918,"0.5400018497048381",11348837700,11348837700,1500,150,1500,150,150,"illumina"
"mgm4712788",13483072692,73737828,"0.5159017774883922",11060674200,11060674200,1500,150,1500,150,150,"illumina"
"mgm4713017",4224808600,24638940,"0.5669941700892049",3422833848,3422833848,13891968761643156,150,1500,50,150,"illumina"
"mgm4713020",6019916375,35013986,"0.6290490079252066",4875563901,4875563901,13924618296814308,150,1500,50,150,"illumina"
"mgm4713021",4523880103,25719243,"0.5696316895823473",3686255411,3686255411,14332674608657804,150,150,50,150,"illumina"
"mgm4713022",5294160467,30974920,"0.6080723535362219",4283097692,4283097692,13827631167408988,150,1500,50,150,"illumina"
"mgm4713025",4438988222,25881589,"0.5612125015516174",3596005790,3596005790,13894068830163404,150,150,50,150,"illumina"
"mgm4713028",4727828819,26937500,"0.5637301924722412",3850001357,3850001357,14292348425058006,150,1500,50,150,"illumina"
"mgm4713031",5723123233,32708489,"0.6078846271418658",4654852733,4654852733,1423132916045128,150,150,50,150,"illumina"
"mgm4713033",6411233609,36635327,"0.6284858105037774",5213376912,5213376912,1423046370515541,150,150,50,150,"illumina"
"mgm4713035",4408262145,25852255,"0.5769940261157698",3566247550,3566247550,13794725257042372,150,150,50,150,"illumina"
"mgm4713037",4790780323,27314210,"0.5787809040629871",3900521391,3900521391,14280191120299654,150,1500,50,150,"illumina"
"mgm4713197",52810089,240904,"0.4310386154765208",45453097,45453097,1886772199714409,301,1920,50,301,"illumina"
"mgm4713198",111075067,451525,"0.46914110359064354",97188845,97188845,2152457671225292,301,224,50,301,"illumina"
"mgm4713199",127703919,444753,"0.47287542610387673",114027653,114027653,2563842245021394,301,299,50,301,"illumina"
"mgm4713200",203417976,767213,"0.4299402724250903",179745118,179745118,23428320166629084,301,257,50,301,"illumina"
"mgm4713201",46548612,184452,"0.45780864272087407",40941667,40941667,22196380088044584,301,2400,50,301,"illumina"
"mgm4713202",78777606,390649,"0.45406020200771996",66778537,66778537,17094255200960452,301,168,50,301,"illumina"
"mgm4713203",66612520,273366,"0.47822267163211185",58249225,58249225,2130814548992925,301,2230,50,301,"illumina"
"mgm4713204",101986988,409734,"0.46124895896148194",89396308,89396308,21818132739777516,301,2350,50,301,"illumina"
