"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4441102","host-associated","marine","animal_host-associated","animal_skin",NA,"Alvinella Pompejana Epibiont Metagenome",9.84,-104.28,"cary","sanger","mgp4"
"mgm4441663","host-associated","marine","animal_host-associated","animal_skin",NA,"Alvinella Pompejana Epibiont Metagenome",9.84,-104.28,"cary","sanger","mgp4"
"mgm4448187","free-living","marine","saline_water","hydrothermal_vent","United States of America","aquatic",47.95,-129.096,"Foster","454","mgp274"
"mgm4667949","free-living","marine","saline_water","hydrothermal_vent","Taiwan","Y13",24.83499,121.96207,"tang","illumina","mgp15361"
"mgm4480751","free-living","marine","saline_water","coral_reef_seawater","Brazil","Vitoria-Trindade Seamounts Chain",-20.504,-25.355,"thompson","454","mgp16102"
"mgm4683667","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",23.87748,-176.62386,"knowles","illumina","mgp16701"
"mgm4683699","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-176.62101,"knowles","illumina","mgp16701"
"mgm4683723","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-176.61873,"knowles","illumina","mgp16701"
"mgm4683750","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",5.87379,-176.61581,"knowles","illumina","mgp16701"
"mgm4683743","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",6.39323,-176.48459,"knowles","illumina","mgp16701"
"mgm4683713","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.07674,-176.47992,"knowles","illumina","mgp16701"
"mgm4683724","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-176.46996,"knowles","illumina","mgp16701"
"mgm4683710","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-176.46279,"knowles","illumina","mgp16701"
"mgm4683732","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-175.8819504,"knowles","illumina","mgp16701"
"mgm4683707","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-175.73349,"knowles","illumina","mgp16701"
"mgm4683727","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-173.99702,"knowles","illumina","mgp16701"
"mgm4683718","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-173.99438,"knowles","illumina","mgp16701"
"mgm4683736","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-173.99438,"knowles","illumina","mgp16701"
"mgm4683694","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-173.8909,"knowles","illumina","mgp16701"
"mgm4683741","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",6.404,-173.87918,"knowles","illumina","mgp16701"
"mgm4683679","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",21.61967,-171.09219,"knowles","illumina","mgp16701"
"mgm4683695","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-171.09139,"knowles","illumina","mgp16701"
"mgm4683696","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-171.08122,"knowles","illumina","mgp16701"
"mgm4684616","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",4.70242,-171.07021,"knowles","illumina","mgp16701"
"mgm4683709","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-170.677969,"knowles","illumina","mgp16701"
"mgm4683754","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",5.86646,-170.66953,"knowles","illumina","mgp16701"
"mgm4683689","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",20.8783,-170.57196,"knowles","illumina","mgp16701"
"mgm4683685","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",21.13988,-169.68198,"knowles","illumina","mgp16701"
"mgm4683675","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",21.85115,-169.67424,"knowles","illumina","mgp16701"
"mgm4683742","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",6.40226,-169.62662,"knowles","illumina","mgp16701"
"mgm4683708","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-169.5128,"knowles","illumina","mgp16701"
"mgm4683697","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-169.44066,"knowles","illumina","mgp16701"
"mgm4683693","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",20.00324,-169.41833,"knowles","illumina","mgp16701"
"mgm4683669","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",23.6417,-168.1533,"knowles","illumina","mgp16701"
"mgm4683722","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-168.14652,"knowles","illumina","mgp16701"
"mgm4683714","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-168.13977,"knowles","illumina","mgp16701"
"mgm4683731","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-166.29115,"knowles","illumina","mgp16701"
"mgm4683738","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",16.7758333,-162.39878,"knowles","illumina","mgp16701"
"mgm4466741","free-living","marine","saline_water","coral_reef_seawater","USA","Pacific Reef Microbiomes",-20.504,-162.386,"rohwer","454","mgp9220"
"mgm4683705","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-162.38525,"knowles","illumina","mgp16701"
"mgm4683726","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-162.38257,"knowles","illumina","mgp16701"
"mgm4442643","free-living","marine","saline_water","coral_reef_seawater","USA","Global Microbialization on Reefs",3.84085,-162.3599,"rohwer","454","mgp16895"
"mgm4466740","free-living","marine","saline_water","coral_reef_seawater","USA","Global Microbialization on Reefs",1.99095,-162.3486,"rohwer","454","mgp16895"
"mgm4683701","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-162.34747,"knowles","illumina","mgp16701"
"mgm4442652","free-living","marine","saline_water","coral_reef_seawater","USA","Global Microbialization on Reefs",3.82595,-162.3472,"rohwer","454","mgp16895"
"mgm4442653","free-living","marine","saline_water","coral_reef_seawater","USA","Global Microbialization on Reefs",3.8122,-162.3427,"rohwer","454","mgp16895"
"mgm4683673","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",22.00152,-162.11663,"knowles","illumina","mgp16701"
"mgm4466309","free-living","marine","saline_water","coral_reef_seawater","USA","Pacific Reef Microbiomes",-17.4821083,-162.11346,"rohwer","454","mgp9220"
"mgm4466813","free-living","marine","saline_water","coral_reef_seawater","USA","Global Microbialization on Reefs",0.80418,-162.0755,"rohwer","454","mgp16895"
"mgm4466846","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.57671667,-160.42023,"rohwer","454","mgp9220"
"mgm4466845","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.57671667,-160.39212,"rohwer","454","mgp9220"
"mgm4683668","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",23.6417,-160.18327,"knowles","illumina","mgp16701"
"mgm4683704","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-160.18327,"knowles","illumina","mgp16701"
"mgm4683752","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",5.8692,-160.10422,"knowles","illumina","mgp16701"
"mgm4683676","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",21.85115,-160.01392,"knowles","illumina","mgp16701"
"mgm4683715","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-160.0087,"knowles","illumina","mgp16701"
"mgm4466738","free-living","marine","saline_water","coral_reef_seawater","USA","Pacific Reef Microbiomes",-17.983644,-160.00819,"rohwer","454","mgp9220"
"mgm4466739","free-living","marine","saline_water","coral_reef_seawater","USA","Pacific Reef Microbiomes",-17.9836444,-160.00819,"rohwer","454","mgp9220"
"mgm4466737","free-living","marine","saline_water","coral_reef_seawater","USA","Pacific Reef Microbiomes",-0.36537,-160.006,"rohwer","454","mgp9220"
"mgm4683681","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",21.17481,-160.00087,"knowles","illumina","mgp16701"
"mgm4466736","free-living","marine","saline_water","coral_reef_seawater","USA","Pacific Reef Microbiomes",-160.006,-159.998,"rohwer","454","mgp9220"
"mgm4683692","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",20.76167,-159.98404,"knowles","illumina","mgp16701"
"mgm4683729","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-159.97275,"knowles","illumina","mgp16701"
"mgm4683700","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-159.65221,"knowles","illumina","mgp16701"
"mgm4683686","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",20.92207907,-159.5261,"knowles","illumina","mgp16701"
"mgm4466835","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.53,-159.36047,"rohwer","454","mgp9220"
"mgm4466825","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.53,-159.34957,"rohwer","454","mgp9220"
"mgm4466841","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Global Microbialization on Reefs",0.79518,-159.3386,"rohwer","454","mgp16895"
"mgm4683671","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",22.0964,-158.09921,"knowles","illumina","mgp16701"
"mgm4683683","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",21.17481,-158,"knowles","illumina","mgp16701"
"mgm4466742","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Global Microbialization on Reefs",0.81467,-157.4981,"rohwer","454","mgp16895"
"mgm4466809","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.514,-157.48945,"rohwer","454","mgp9220"
"mgm4466745","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.504,-157.48251,"rohwer","454","mgp9220"
"mgm4683711","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-157.29341,"knowles","illumina","mgp16701"
"mgm4683719","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-156.91354481,"knowles","illumina","mgp16701"
"mgm4683737","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-156.87286,"knowles","illumina","mgp16701"
"mgm4683746","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",6.387,-156.8334,"knowles","illumina","mgp16701"
"mgm4683691","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",20.86447,-156.8214,"knowles","illumina","mgp16701"
"mgm4683712","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",19.72944,-156.8214,"knowles","illumina","mgp16701"
"mgm4683680","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",21.4389,-156.13911,"knowles","illumina","mgp16701"
"mgm4683749","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",6.3822,-156.13911,"knowles","illumina","mgp16701"
"mgm4466820","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.53,-155.88002,"rohwer","454","mgp9220"
"mgm4683687","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",20.90297,-155.8778,"knowles","illumina","mgp16701"
"mgm4683716","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-155.8778,"knowles","illumina","mgp16701"
"mgm4683745","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",6.3878,-155.8778,"knowles","illumina","mgp16701"
"mgm4466814","free-living","marine","saline_water","coral_reef_seawater","Kiribati","Pacific Reef Microbiomes",-20.53,-155.87346,"rohwer","454","mgp9220"
"mgm4683733","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-155.83318,"knowles","illumina","mgp16701"
"mgm4683735","free-living","marine","saline_water","coral_reef_seawater","USA","Piggyback-the-Winner",17.538,-155.55324,"knowles","illumina","mgp16701"
"mgm4704667","free-living","marine","saline_water","coral_reef_biofilm","USA","CRANE_Test_Nelson",0.18686,-155.06861,"nelson","illumina","mgp18593"
"mgm4704668","free-living","marine","saline_water","coral_reef_biofilm","USA","CRANE_Test_Nelson",0,-155.06861,"nelson","illumina","mgp18593"
"mgm4704669","free-living","marine","saline_water","coral_reef_biofilm","USA","CRANE_Test_Nelson",0,-155.06861,"nelson","illumina","mgp18593"
"mgm4704670","free-living","marine","saline_water","coral_reef_biofilm","USA","CRANE_Test_Nelson",0,-155.06861,"nelson","illumina","mgp18593"
"mgm4704671","free-living","marine","saline_water","coral_reef_biofilm","USA","CRANE_Test_Nelson",0,-155.06861,"nelson","illumina","mgp18593"
"mgm4708965","free-living","marine","saline_water","coral_reef_biofilm","USA","CRANE_metagenomes_1",0,-155.06861,"nelson","illumina","mgp19050"
"mgm4708967","free-living","marine","saline_water","coral_reef_biofilm","USA","CRANE_metagenomes_1",0,-155.06861,"nelson","illumina","mgp19050"
