"samples","file_size","total_number_of_reads","GC_content","total_number_of_bases","complete_sequence_length","average_read_size","read_size_mode","read_size_median","lowest_read_size","highest_read_size","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_method"
"mgm4761724",116187339,773825,0.582779452475415,92309864,92309864,119.290361515847,151,137,50,151,"free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina"
"mgm4761725",154433393,983489,0.566824656178786,124056336,124056336,126.139017314886,151,150,50,151,"free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina"
"mgm4761726",182564045,1092441,0.561823102672245,148716978,148716978,136.132732110933,151,150,50,151,"free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina"
"mgm4761727",196265174,1191081,0.571222349975754,159261524,159261524,133.711749242915,151,150,50,151,"free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina"
"mgm4762274",2247706417,16017581,0.404318131848753,1598309047,1598309047,99.7846707939233,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762275",3631141470,25914495,0.322516438828812,2580238409,2580238409,99.5673814596812,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762276",3904061514,27873604,0.422048393117413,2773596519,2773596519,99.5062037546347,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762277",3649989913,25991112,0.307721605188586,2596430847,2596430847,99.8968742468579,100,100,55,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762278",2616592458,18653689,0.423770842044335,1860355713,1860355713,99.7312495667747,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762279",4109205334,29267735,0.420282993790098,2922599820,2922599820,99.8573965494768,100,100,56,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762280",2167787148,15470694,0.412039027795903,1540546439,1540546439,99.57836662014,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762281",2197509185,15672330,0.421330362853054,1562111476,1562111476,99.6732123430275,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762282",2268816991,16248384,0.480330724684827,1609994852,1609994852,99.0864600442727,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762283",4681659034,33440979,0.47515452264348,3325185639,3325185639,99.4344585127128,100,100,57,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762284",2236239921,15975431,0.404635009567727,1588480173,1588480173,99.4326959316465,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762285",3436310584,24581193,0.445630386398581,2439448604,2439448604,99.2404479310667,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762286",2168579134,15507531,0.420218660458277,1539774510,1539774510,99.2920478443667,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762287",2605069190,18652981,0.459820557338126,1848718563,1848718563,99.111158854448,100,100,53,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762288",3433911558,24515615,0.306648701449485,2439746366,2439746366,99.5180567976777,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762289",2766247026,19720403,0.458151513910994,1966743727,1966743727,99.7314165942755,100,100,51,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762290",3157310627,22554882,0.446798451741412,2242386658,2242386658,99.419126112032,100,100,56,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762291",2073551519,14775914,0.390130146388824,1474658204,1474658204,99.8014880162405,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762292",3902451782,27881677,0.448334466755852,2771558368,2771558368,99.4042922167128,100,100,51,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762293",2435581559,17371918,0.500901205843652,1731242103,1731242103,99.6575106444781,100,100,55,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762294",3579731637,25604966,0.447578430194868,2541402394,2541402394,99.2542772366892,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762295",2843381123,20357717,0.492161005679976,2017897431,2017897431,99.1219904962821,100,100,53,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762296",2144643378,15339858,0.409193320523846,1522595450,1522595450,99.2574670508684,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762297",1631840429,11673409,0.430528871275641,1158509808,1158509808,99.2434864571266,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762298",2322172476,16646551,0.503385931863023,1647150098,1647150098,98.9484306989478,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762299",1702953739,12145160,0.433939459110648,1210591367,1210591367,99.6768562126806,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762304",3827844814,27379959,0.45341675416926,2717538500,2717538500,99.2528330666967,100,100,54,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762307",4792546948,34143508,0.472745486630221,3407751470,3407751470,99.8067178685916,100,100,54,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762308",4100465259,29210085,0.446141033092223,2916072402,2916072402,99.8310139118048,100,100,55,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762309",229895790,1639231,0.4827738548141,163444315,163444315,99.7079209702598,100,100,56,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762310",1923491357,13755208,0.390299432159326,1365762151,1365762151,99.2905487870485,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762311",1882770926,13471327,0.452588854247515,1336552397,1336552397,99.2146057326053,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762312",2305987058,16440983,0.504837329287741,1639417854,1639417854,99.7153183602221,100,100,56,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762313",3724481854,26531799,0.448435321718148,2648866638,2648866638,99.8374304735235,100,100,51,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762314",3920755854,27919830,0.324116732784447,2789146627,2789146627,99.8984100906059,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762315",2899637879,20670299,0.491377458721291,2061592450,2061592450,99.7369438148911,100,100,53,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762316",4676927298,33319868,0.48286267151902,3325593138,3325593138,99.8081126251761,100,100,52,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762317",3379485726,24082675,0.44582781233477,2403084306,2403084306,99.7847749886589,100,100,53,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762318",2219292285,15899244,0.507423155676845,1574604994,1574604994,99.0364695327652,100,100,54,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762319",2553674905,18253766,0.420995909744646,1813525161,1813525161,99.3507400609825,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4762320",4542409508,32466377,0.485821397676102,3225485556,3225485556,99.3484907786292,100,100,54,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762321",3819070245,27207010,0.450314003066375,2716057075,2716057075,99.829311453188,100,100,52,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7743055555556,-114.246416666667,"berlemont","illumina"
"mgm4762322",1948939534,13893174,0.451742442196449,1385715265,1385715265,99.7407262732044,100,100,50,100,"free-living","marine","animal_host-associated","animal_gut","Mexico","shark_metagenome_analysis_",27.7287166666667,-114.191733333333,"berlemont","illumina"
"mgm4766430",787978683,3708254,0.488318023984642,670421510,670421510,180.791690644708,125,180,50,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
"mgm4766431",414190392,1948339,0.461261021078897,352945028,352945028,181.151754391818,125,180,50,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
"mgm4766432",649985035,3075876,0.448619773447701,552656409,552656409,179.674476149234,125,178,50,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
"mgm4766433",313316276,1485130,0.555769711187234,266902987,266902987,179.716918384249,125,178,50,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
"mgm4766434",710488517,3354064,0.465926421054084,604261062,604261062,180.157880708299,125,179,50,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
"mgm4766435",798451659,3763633,0.552069570091701,679124015,679124015,180.443740130879,125,179,50,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
"mgm4766436",292602378,1376381,0.546185718429349,249666951,249666951,181.393779048098,125,181,51,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
"mgm4766437",666631916,3155680,0.458816894500115,566745434,566745434,179.595343634336,125,178,50,242,"free-living","marine","soil","saline_marsh","Australia","Metagenome sequins",-33.840172,151.058803,"mercer","illumina"
