"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","Realm.","Biome","Functional.group","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4683709","coral reef","water","water",NA,"TUT969_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.28983339",-170.677969,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",84814078,316643,0.396961376370252,209.520485215211,66343195,68.8814965532066,301,100
"mgm4683710","coral reef","water","water",NA,"BAK16_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.19469",-176.46279,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",32599553,106562,0.3909183044328,246.964640303298,26317046,55.8151182399216,301,121
"mgm4683711","coral reef","water","water",NA,"MOL1509_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.13988",-157.29341,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",92557734,355336,0.459991057644716,202.269632122836,71873682,67.8023913988399,301,100
"mgm4683712","coral reef","water","water",NA,"MOL1435_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.17481",-156.8214,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",28481449,93367,0.442330577264141,274.002720447267,25582812,0.0149255639228791,274,273
"mgm4683713","coral reef","water","water",NA,"BAK02_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.18842",-176.47992,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",28209485,94529,0.381022574181637,239.584540194015,22647687,58.2740648929771,301,114
"mgm4683714","coral reef","water","water",NA,"ROS02_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.55164",-168.13977,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",25383895,88318,0.37745877209182,228.754308295025,20203123,63.173299710929,301,101
"mgm4683715","coral reef","water","water",NA,"JAR02_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-0.38176",-160.0087,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",70560378,248728,0.391721055606197,225.089069184008,55985954,62.283221452858,301,100
"mgm4683716","coral reef","water","water",NA,"FFSNCRMPG_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","23.6417",-155.8778,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",36847584,139729,0.375664033177587,205.437983525252,28705644,68.7487052042927,301,100
"mgm4683718","coral reef","water","water",NA,"LIS54_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","25.98702",-173.99438,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",45983023,151557,0.390587426066256,274.001708927994,41526877,0.0101109207139736,274,273
"mgm4683719","coral reef","water","water",NA,"LAN1254_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","20.92207907",-156.91354481,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",27283406,84234,0.423664649417153,264.679867986799,22295044,48.9671963771499,301,133
"mgm4683720","coral reef","water","water",NA,"Malden_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"Kiribati","-4.0123",-154.9178,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",63397247,208165,0.400364767173528,274.001292244133,57037479,0.00507457040295302,274,273
"mgm4683722","coral reef","water","water",NA,"ROS03_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.5548",-168.14652,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",89531391,337666,0.389596100890114,206.852691713113,69847121,67.6200352826331,301,100
"mgm4683723","coral reef","water","water",NA,"HOW04_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.79518",-176.61873,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",69216019,245763,0.402044972295499,223.072801845681,54823041,64.130827632138,301,100
"mgm4683724","coral reef","water","water",NA,"BAK09_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.18686",-176.46996,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",24573678,78218,0.387628533860489,255.096115983533,19953108,50.4432399283934,301,133
"mgm4683726","coral reef","water","water",NA,"KIN08_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","6.42929",-162.38257,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",31802764,106919,0.464162979942541,238.636229295074,25514747,59.3310379220418,301,111
"mgm4683727","coral reef","water","water",NA,"LIS51_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","26.07838",-173.99702,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",157241006,607966,0.435429401679687,200.451064697697,121867432,67.7825075404328,301,100
"mgm4683729","coral reef","water","water",NA,"JAR10_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-0.38137",-159.97275,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",15948453,49667,0.375582990397805,261.924517285119,13009005,48.2083493579081,301,136
"mgm4683731","coral reef","water","water",NA,"FFS42_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","23.87748",-166.29115,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",10324997,34127,0.48404282014386,273.83130659009,9345041,0.48961964233755,274,271
"mgm4683732","coral reef","water","water",NA,"PHR50_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","27.78236842",-175.8819504,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",157992948,484627,0.39313116687475,266.753765266896,129276077,43.0296454660682,301,148
"mgm4683733","coral reef","water","water",NA,"HAW1540_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","20.00324",-155.83318,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",23385618,76666,0.409638144709746,274.003339159471,21006740,0.015732117473642,274,273
"mgm4683734","coral reef","water","water",NA,"PAB2012","Piggyback-the-Winner","metagenome","WGS",NA,"Brazil","-17.9836444",-38.667725,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",164122244,677222,0.452142272957159,218.434641816125,147928745,26.5401639698526,250,134
"mgm4683735","coral reef","water","water",NA,"HAW1693_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","19.07674",-155.55324,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",34636780,106186,0.394869387631979,266.927702333641,28343985,50.5074083569367,301,130
"mgm4683736","coral reef","water","water",NA,"LIS54_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","25.98702",-173.99438,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",148624806,577020,0.435721644923079,199.405382829018,115060894,67.5574403219108,301,100
"mgm4683737","coral reef","water","water",NA,"LAN1248_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","20.90297",-156.87286,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",47816674,148160,0.434649714357237,263.530973272138,39044749,50.1632702858431,301,131
"mgm4683738","coral reef","water","water",NA,"KIN17_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","6.3822",-162.39878,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",11135311,34782,0.383178774736059,260.969236961647,9077032,53.564411089446,301,125
"mgm4683739","coral reef","water","water",NA,"PNorte2012","Piggyback-the-Winner","metagenome","WGS",NA,"Brazil","-17.96",-38.7018278,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",115807515,501617,0.426212585722954,208.146071604431,104409608,29.7294447608154,250,120
"mgm4683741","coral reef","water","water",NA,"LIS50_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","26.03741",-173.87918,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",22952183,80096,0.440796860060894,227.931544646424,18256405,69.7747118355238,301,100
"mgm4683742","coral reef","water","water",NA,"OLO04_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.18173",-169.62662,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",45894949,149572,0.378026911962116,247.864245981868,37073551,55.1662792013984,301,122
"mgm4683743","coral reef","water","water",NA,"BAK11_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.19924",-176.48459,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",57572477,227188,0.432992699012538,195.310566579221,44372217,66.3249966032464,301,100
"mgm4683744","coral reef","water","water",NA,"Timbebas2012","Piggyback-the-Winner","metagenome","WGS",NA,"Brazil","-17.4821083",-39.0134139,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",155316805,814705,0.421198037382823,162.571528344616,132447837,48.2815777087945,250,75
"mgm4683745","coral reef","water","water",NA,"FFSNCRMPI_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","23.6417",-155.8778,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",59163950,192387,0.391012752120673,274.00131505767,52714291,0.0105437603585479,274,273
"mgm4683746","coral reef","water","water",NA,"LAN1269_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","20.76167",-156.8334,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",27925658,91484,0.402544377180392,274.002896681387,25066881,0.0103603802309366,274,273
"mgm4683747","coral reef","water","water",NA,"Car9_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"Kiribati","-9.9138",-150.2038,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",63634349,210316,0.389438967203566,274.001240989749,57626845,0.00796899782679724,274,273
"mgm4683749","coral reef","water","water",NA,"MAI1488_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","20.86447",-156.13911,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",105059190,453755,0.40525137373563,173.810203744311,78867249,58.2386844650151,300,100
"mgm4683750","coral reef","water","water",NA,"HOW12_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.7899",-176.61581,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",51058734,179536,0.405991665380841,225.793963327689,40538145,64.0583497040199,301,100
"mgm4683752","coral reef","water","water",NA,"NII1227_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","22.00152",-160.10422,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",17225648,50735,0.400540068005383,280.054814230807,14208581,34.129560981091,301,163
"mgm4683754","coral reef","water","water",NA,"TUT20_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.27837",-170.66953,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",24149772,93379,0.400590494124898,200.439788389252,18716867,67.2752861643592,301,100
"mgm4684616","coral reef","water","water",NA,"SWA10_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-11.06281",-171.07021,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",5222190,20538,0.371936200132306,196.150306748466,4028535,67.4846739162982,301,100
"mgm4684617","coral reef","water","water",NA,"Farol2011","Piggyback-the-Winner","metagenome","WGS",NA,"Brazil","-17.9650",-38.694,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",242725524,957543,0.410533245286561,226.346302985871,216736318,30.7973330308739,250,121
"mgm4442652","coral reef","water","water",NA,"King7LIMic20070821","Global Microbialization on Reefs","metagenome","WGS",NA,"USA","6.3878",-162.3472,"coral reef","mgp16895","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",29654814,80275,0.419012811828914,288.337165991903,23146266,176.507388010115,570,50
"mgm4449259","coral reef","water","water",NA,"CoralBelizeMic_2","Global Microbialization on Reefs","metagenome","WGS",NA,"Belize","16.7758333",-88.075555,"coral reef","mgp16895","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",12078009,40398,0.425214603635259,266.051636219615,10747954,161.51051473958,585,50
